0.6 -0.461637
0.55 -0.46701
0.5 -0.472135
0.45 -0.476965
0.4 -0.481455
0.35 -0.485558
0.3 -0.489228
0.25 -0.492422
0.2 -0.495097
0.15 -0.497218
0.1 -0.498755
