-2.000000e+00 -9.953223e-01
-1.500000e+00 -9.661051e-01
-1.000000e+00 -8.427008e-01
-5.000000e-01 -5.204999e-01
0.000000e+00 0.000000e+00
5.000000e-01 5.204999e-01
1.000000e+00 8.427008e-01
1.500000e+00 9.661051e-01
2.000000e+00 9.953223e-01



0.000000e+00 0.000000e+00
5.000000e-01 5.204999e-01
1.000000e+00 8.427008e-01
1.500000e+00 9.661051e-01
2.000000e+00 9.953223e-01
2.500000e+00 9.995930e-01
3.000000e+00 9.999779e-01
3.500000e+00 9.999993e-01
4.000000e+00 1.000000e+00
4.500000e+00 1.000000e+00
5.000000e+00 1.000000e+00
5.500000e+00 1.000000e+00
6.000000e+00 1.000000e+00
6.500000e+00 1.000000e+00
7.000000e+00 1.000000e+00
7.500000e+00 1.000000e+00
8.000000e+00 1.000000e+00
8.500000e+00 1.000000e+00
9.000000e+00 1.000000e+00
9.500000e+00 1.000000e+00
1.000000e+01 1.000000e+00
