1.99 0.894387 0.913413
2 0.890274 0.909297
2.01 0.886074 0.905091
2.02 0.881797 0.900793
2.03 0.877443 0.896406
2.04 0.873012 0.891929
2.05 0.868504 0.887362
2.06 0.86392 0.882707
2.07 0.859258 0.877964
2.08 0.854519 0.873133
2.09 0.849703 0.868215
2.1 0.84481 0.863209
2.11 0.83984 0.858118
2.12 0.834793 0.85294
2.13 0.829669 0.847678
2.14 0.824468 0.84233
2.15 0.81919 0.836899
2.16 0.813835 0.831383
2.17 0.808403 0.825785
2.18 0.802894 0.820104
2.19 0.797308 0.814341
2.2 0.791645 0.808496
2.21 0.785905 0.802571
2.22 0.780088 0.796565
2.23 0.774194 0.79048
2.24 0.768223 0.784316
2.25 0.762175 0.778073
2.26 0.75605 0.771753
2.27 0.749848 0.765355
2.28 0.743569 0.758881
2.29 0.737214 0.752331
2.3 0.730781 0.745705
2.31 0.724271 0.739005
2.32 0.717684 0.732231
2.33 0.71102 0.725384
2.34 0.704279 0.718465
2.35 0.697461 0.711473
2.36 0.690566 0.704411
2.37 0.683594 0.697278
2.38 0.676545 0.690075
2.39 0.669419 0.682803
2.4 0.662216 0.675463
2.41 0.654936 0.668056
2.42 0.647579 0.660581
2.43 0.640145 0.653041
2.44 0.632634 0.645435
2.45 0.625046 0.637765
2.46 0.617381 0.630031
2.47 0.60964 0.622234
2.48 0.601821 0.614374
2.49 0.593925 0.606454
2.5 0.585952 0.598472
2.51 0.577921 0.590431
2.52 0.569853 0.582331
2.53 0.561747 0.574172
2.54 0.553604 0.565956
2.55 0.545422 0.557684
2.56 0.537203 0.549355
2.57 0.528946 0.540972
2.58 0.520652 0.532535
2.59 0.512319 0.524044
2.6 0.503949 0.515501
2.61 0.495541 0.506907
2.62 0.487095 0.498262
2.63 0.478611 0.489567
2.64 0.47009 0.480823
2.65 0.461531 0.472031
2.66 0.452934 0.463191
2.67 0.4443 0.454306
2.68 0.435627 0.445375
2.69 0.426917 0.436399
2.7 0.418169 0.42738
2.71 0.409383 0.418318
2.72 0.40056 0.409214
2.73 0.391699 0.400069
2.74 0.3828 0.390885
2.75 0.373863 0.381661
2.76 0.364888 0.372399
2.77 0.355876 0.3631
2.78 0.346826 0.353764
2.79 0.337738 0.344393
2.8 0.328612 0.334988
2.81 0.319449 0.325549
2.82 0.310248 0.316078
2.83 0.301009 0.306575
2.84 0.291732 0.297041
2.85 0.282417 0.287478
2.86 0.273065 0.277886
2.87 0.263675 0.268266
2.88 0.254247 0.258619
2.89 0.244782 0.248947
2.9 0.235278 0.239249
2.91 0.225737 0.229528
2.92 0.216158 0.219784
2.93 0.206542 0.210017
2.94 0.196887 0.20023
2.95 0.187195 0.190423
2.96 0.177465 0.180596
2.97 0.167697 0.170752
2.98 0.157892 0.16089
2.99 0.148049 0.151013
3 0.138168 0.14112
3.01 0.128273 0.131213
3.02 0.118389 0.121293
3.03 0.108516 0.111361
3.04 0.0986536 0.101418
3.05 0.0888019 0.0914646
3.06 0.0789609 0.0815022
3.07 0.0691305 0.0715315
3.08 0.0593109 0.0615537
3.09 0.049502 0.0515698
3.1 0.0397038 0.0415807
3.11 0.0299163 0.0315874
3.12 0.0201395 0.021591
3.13 0.0103734 0.0115924
3.14 0.000618037 0.00159265
3.15 -0.00912663 -0.00840725
3.16 -0.0188606 -0.0184063
3.17 -0.0285839 -0.0284035
3.18 -0.0382964 -0.0383979
3.19 -0.0479982 -0.0483884
3.2 -0.0576894 -0.0583741
3.21 -0.0673698 -0.068354
3.22 -0.0770395 -0.078327
3.23 -0.0866985 -0.0882922
3.24 -0.0963469 -0.0982486
3.25 -0.105984 -0.108195
3.26 -0.115611 -0.118131
3.27 -0.125228 -0.128055
3.28 -0.134833 -0.137966
3.29 -0.144428 -0.147863
3.3 -0.154012 -0.157746
3.31 -0.163585 -0.167612
3.32 -0.173148 -0.177462
3.33 -0.1827 -0.187295
3.34 -0.192241 -0.197108
3.35 -0.201772 -0.206902
3.36 -0.211291 -0.216675
3.37 -0.2208 -0.226427
3.38 -0.230299 -0.236155
3.39 -0.239787 -0.245861
3.4 -0.249264 -0.255541
3.41 -0.25873 -0.265196
3.42 -0.268185 -0.274825
3.43 -0.27763 -0.284426
3.44 -0.287064 -0.293998
3.45 -0.296488 -0.303542
3.46 -0.305901 -0.313054
3.47 -0.315303 -0.322536
3.48 -0.324694 -0.331985
3.49 -0.334075 -0.341401
3.5 -0.343445 -0.350783
3.51 -0.352781 -0.36013
3.52 -0.362061 -0.369441
3.53 -0.371284 -0.378715
3.54 -0.38045 -0.387951
3.55 -0.38956 -0.397148
3.56 -0.398614 -0.406306
3.57 -0.407611 -0.415423
3.58 -0.416551 -0.424498
3.59 -0.425435 -0.433531
3.6 -0.434262 -0.44252
3.61 -0.443033 -0.451466
3.62 -0.451747 -0.460366
3.63 -0.460404 -0.46922
3.64 -0.469005 -0.478027
3.65 -0.47755 -0.486787
3.66 -0.486038 -0.495497
3.67 -0.494469 -0.504159
3.68 -0.502844 -0.512769
3.69 -0.511162 -0.521329
3.7 -0.519423 -0.529836
3.71 -0.527628 -0.538291
3.72 -0.535777 -0.546691
3.73 -0.543869 -0.555037
3.74 -0.551904 -0.563327
3.75 -0.559883 -0.571561
3.76 -0.567805 -0.579738
3.77 -0.575671 -0.587857
3.78 -0.58348 -0.595917
3.79 -0.591232 -0.603918
3.8 -0.598928 -0.611858
3.81 -0.606568 -0.619737
3.82 -0.614151 -0.627554
3.83 -0.621677 -0.635308
3.84 -0.629147 -0.642999
3.85 -0.63656 -0.650625
3.86 -0.643916 -0.658186
3.87 -0.651216 -0.665682
3.88 -0.65846 -0.673111
3.89 -0.665647 -0.680473
3.9 -0.672777 -0.687766
3.91 -0.679851 -0.694991
3.92 -0.686868 -0.702146
3.93 -0.693829 -0.709231
3.94 -0.700733 -0.716246
3.95 -0.70758 -0.723188
3.96 -0.714371 -0.730058
3.97 -0.721106 -0.736856
3.98 -0.727784 -0.743579
3.99 -0.734405 -0.750228
4 -0.74097 -0.756802
4.01 -0.747462 -0.763301
4.02 -0.753865 -0.769723
4.03 -0.76018 -0.776068
4.04 -0.766407 -0.782336
4.05 -0.772545 -0.788525
4.06 -0.778594 -0.794636
4.07 -0.784555 -0.800667
4.08 -0.790427 -0.806618
4.09 -0.796211 -0.812488
4.1 -0.801906 -0.818277
4.11 -0.807512 -0.823984
4.12 -0.81303 -0.829609
4.13 -0.818459 -0.835151
4.14 -0.8238 -0.840609
4.15 -0.829052 -0.845984
4.16 -0.834216 -0.851273
4.17 -0.839291 -0.856478
4.18 -0.844277 -0.861597
4.19 -0.849175 -0.86663
4.2 -0.853984 -0.871576
4.21 -0.858705 -0.876435
4.22 -0.863337 -0.881206
4.23 -0.867881 -0.885889
4.24 -0.872336 -0.890484
4.25 -0.876703 -0.894989
4.26 -0.880981 -0.899405
4.27 -0.88517 -0.903732
4.28 -0.889271 -0.907967
4.29 -0.893283 -0.912112
4.3 -0.897206 -0.916166
4.31 -0.901042 -0.920128
4.32 -0.904788 -0.923998
4.33 -0.908446 -0.927776
4.34 -0.912015 -0.931461
4.35 -0.915496 -0.935053
4.36 -0.918888 -0.938551
4.37 -0.922192 -0.941955
4.38 -0.925407 -0.945266
4.39 -0.928534 -0.948481
4.4 -0.931571 -0.951602
4.41 -0.934521 -0.954628
4.42 -0.937382 -0.957558
4.43 -0.940154 -0.960392
4.44 -0.942838 -0.963131
4.45 -0.945433 -0.965773
4.46 -0.947939 -0.968319
4.47 -0.950357 -0.970767
4.48 -0.952686 -0.973119
4.49 -0.954927 -0.975373
4.5 -0.95708 -0.97753
4.51 -0.959138 -0.979589
4.52 -0.961098 -0.98155
4.53 -0.962958 -0.983413
4.54 -0.96472 -0.985178
4.55 -0.966383 -0.986844
4.56 -0.967947 -0.988411
4.57 -0.969412 -0.98988
4.58 -0.970779 -0.991249
4.59 -0.972046 -0.99252
4.6 -0.973215 -0.993691
4.61 -0.974284 -0.994763
4.62 -0.975255 -0.995735
4.63 -0.976127 -0.996608
4.64 -0.9769 -0.997381
4.65 -0.977574 -0.998054
4.66 -0.978149 -0.998628
4.67 -0.978625 -0.999102
4.68 -0.979002 -0.999476
4.69 -0.979281 -0.999749
4.7 -0.97946 -0.999923
4.71 -0.979541 -0.999997
4.72 -0.979523 -0.999971
4.73 -0.979406 -0.999845
4.74 -0.97919 -0.999619
4.75 -0.978875 -0.999293
4.76 -0.978461 -0.998867
4.77 -0.977948 -0.998341
4.78 -0.977337 -0.997715
4.79 -0.976626 -0.99699
4.8 -0.975817 -0.996165
4.81 -0.974909 -0.99524
4.82 -0.973902 -0.994216
4.83 -0.972796 -0.993092
4.84 -0.971591 -0.991869
4.85 -0.970287 -0.990547
4.86 -0.968884 -0.989125
