130.464 1.26
130.58 1.21429
130.696 1.17095
130.812 1.1298
130.928 1.09071
131.044 1.05356
131.16 1.01822
131.276 0.984571
131.392 0.95252
131.508 0.921966
131.624 0.892821
131.74 0.865002
131.856 0.838432
131.972 0.813039
132.088 0.788756
132.204 0.765521
132.32 0.743276
132.436 0.721966
132.552 0.701542
132.668 0.681955
132.784 0.663162
132.9 0.645121
133.016 0.627793
133.132 0.611141
133.248 0.595133
133.364 0.579735
133.48 0.564917
133.596 0.550651
133.712 0.536911
133.828 0.523671
133.944 0.510908
134.06 0.498599
134.176 0.486724
134.292 0.475262
134.408 0.464195
134.524 0.453506
134.64 0.443176
134.756 0.433192
134.872 0.423537
134.988 0.414197
135.104 0.40516
135.22 0.396412
135.336 0.387941
135.452 0.379736
135.568 0.371786
135.684 0.36408
135.8 0.356609
135.916 0.349363
136.032 0.342334
136.148 0.335513
136.264 0.328892
136.38 0.322463
136.496 0.31622
136.612 0.310154
136.728 0.304259
136.844 0.29853
136.96 0.29296
137.076 0.287543
137.192 0.282273
137.308 0.277147
137.424 0.272157
137.54 0.2673
137.656 0.262571
137.772 0.257965
137.888 0.253479
138.004 0.249108
138.12 0.244848
138.236 0.240696
138.352 0.236647
138.468 0.2327
138.584 0.22885
138.7 0.225094
138.816 0.221429
138.932 0.217852
139.048 0.214361
139.164 0.210953
139.28 0.207624
139.396 0.204374
139.512 0.201199
139.628 0.198096
139.744 0.195065
139.86 0.192102
139.976 0.189206
140.092 0.186375
140.208 0.183606
140.324 0.180898
140.44 0.17825
140.556 0.175659
140.672 0.173123
140.788 0.170642
140.904 0.168214
141.02 0.165837
141.136 0.16351
141.252 0.161231
141.368 0.158999
141.484 0.156813
141.6 0.154672
141.716 0.152574
141.832 0.150518
141.948 0.148503
142.064 0.146529
142.18 0.144593
142.296 0.142695
142.412 0.140835
142.528 0.13901
142.644 0.13722
142.76 0.135465
142.876 0.133743
142.992 0.132053
143.108 0.130395
143.224 0.128768
143.34 0.127171
143.456 0.125604
143.572 0.124065
143.688 0.122555
143.804 0.121071
143.92 0.119615
144.036 0.118184
144.152 0.116779
144.268 0.115399
144.384 0.114042
144.5 0.11271
144.616 0.111401
144.732 0.110114
144.848 0.10885
144.964 0.107607
145.08 0.106385
145.196 0.105184
145.312 0.104002
145.428 0.102841
145.544 0.101699
145.66 0.100576
145.776 0.0994712
145.892 0.0983846
146.008 0.0973156
146.124 0.0962638
146.24 0.095229
146.356 0.0942108
146.472 0.0932087
146.588 0.0922225
146.704 0.0912519
146.82 0.0902964
146.936 0.0893559
147.052 0.0884299
147.168 0.0875182
147.284 0.0866205
147.4 0.0857365
147.516 0.0848659
147.632 0.0840085
147.748 0.083164
147.864 0.0823322
147.98 0.0815127
148.096 0.0807054
148.212 0.07991
148.328 0.0791262
148.444 0.0783539
148.56 0.0775929
148.676 0.0768428
148.792 0.0761036
148.908 0.0753749
149.024 0.0746567
149.14 0.0739486
149.256 0.0732505
149.372 0.0725623
149.488 0.0718837
149.604 0.0712145
149.72 0.0705547
149.836 0.0699039
149.952 0.0692621
150.068 0.0686291
150.184 0.0680047
150.3 0.0673887
150.416 0.0667811
150.532 0.0661816
150.648 0.0655902
150.764 0.0650066
150.88 0.0644308
150.996 0.0638626
151.112 0.0633019
151.228 0.0627485
151.344 0.0622023
151.46 0.0616632
151.576 0.061131
151.692 0.0606057
151.808 0.0600872
151.924 0.0595752
152.04 0.0590698
152.156 0.0585708
152.272 0.058078
152.388 0.0575914
152.504 0.0571109
152.62 0.0566364
152.736 0.0561678
152.852 0.0557049
152.968 0.0552478
153.084 0.0547962
153.2 0.0543501
153.316 0.0539095
153.432 0.0534742
153.548 0.0530441
153.664 0.0526192
153.78 0.0521994
153.896 0.0517845
154.012 0.0513746
154.128 0.0509695
154.244 0.0505692
154.36 0.0501736
154.476 0.0497826
154.592 0.0493961
154.708 0.0490142
154.824 0.0486366
154.94 0.0482634
155.056 0.0478944
155.172 0.0475297
155.288 0.0471691
155.404 0.0468125
155.52 0.04646
155.636 0.0461115
155.752 0.0457669
155.868 0.0454261
155.984 0.0450891
156.1 0.0447558
156.216 0.0444262
156.332 0.0441003
156.448 0.0437779
156.564 0.043459
156.68 0.0431436
156.796 0.0428316
156.912 0.0425229
157.028 0.0422176
157.144 0.0419156
157.26 0.0416168
157.376 0.0413211
157.492 0.0410287
157.608 0.0407392
157.724 0.0404529
157.84 0.0401695
157.956 0.0398892
158.072 0.0396117
158.188 0.0393371
158.304 0.0390654
158.42 0.0387964
158.536 0.0385303
158.652 0.0382668
158.768 0.0380061
158.884 0.037748
159 0.0374925
